CustomerID,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,Source
PK-00609,Male,No,No,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,42.7,299.44,0,Pakistan-Synthetic
PK-00610,Female,No,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,62.05,2483.76,0,Pakistan-Synthetic
PK-00611,Male,No,No,No,6,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,51.34,312.75,1,Pakistan-Synthetic
PK-00612,Male,No,No,No,26,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,46.19,1263.73,0,Pakistan-Synthetic
PK-00613,Male,No,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),28.66,1047.32,1,Pakistan-Synthetic
PK-00614,Female,Yes,No,No,39,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),88.75,3508.87,0,Pakistan-Synthetic
PK-00615,Male,No,Yes,Yes,28,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,34.95,982.44,0,Pakistan-Synthetic
PK-00616,Female,No,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.17,723.32,1,Pakistan-Synthetic
PK-00617,Male,No,Yes,Yes,43,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),43.88,1859.12,0,Pakistan-Synthetic
PK-00618,Female,No,Yes,Yes,42,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),87.3,3565.94,0,Pakistan-Synthetic
PK-00619,Male,No,No,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,45.32,621.61,0,Pakistan-Synthetic
PK-00620,Male,No,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),85.69,3029.06,0,Pakistan-Synthetic
PK-00621,Female,No,No,Yes,24,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),74.08,1694.93,0,Pakistan-Synthetic
PK-00622,Female,No,Yes,Yes,19,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),44.33,833.1,1,Pakistan-Synthetic
PK-00623,Female,No,No,No,64,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),87.0,5583.48,0,Pakistan-Synthetic
PK-00624,Female,No,No,Yes,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),52.81,1650.54,0,Pakistan-Synthetic
PK-00625,Female,No,Yes,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,37.65,862.58,0,Pakistan-Synthetic
PK-00626,Male,No,Yes,No,27,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,46.68,1247.76,1,Pakistan-Synthetic
PK-00627,Female,No,No,No,27,No,No phone service,Fiber optic,No,Yes,No,No,No,No,One year,No,Mailed check,33.76,927.44,0,Pakistan-Synthetic
PK-00628,Female,No,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,44.99,312.73,0,Pakistan-Synthetic
PK-00629,Female,No,Yes,Yes,34,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,30.64,1040.36,1,Pakistan-Synthetic
PK-00630,Male,No,Yes,Yes,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,49.77,2654.7,0,Pakistan-Synthetic
PK-00631,Female,No,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.66,195.41,1,Pakistan-Synthetic
PK-00632,Male,No,Yes,No,53,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),108.51,5526.41,0,Pakistan-Synthetic
PK-00633,Male,No,Yes,No,34,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),42.1,1436.21,0,Pakistan-Synthetic
PK-00634,Female,No,No,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,43.64,1142.73,0,Pakistan-Synthetic
PK-00635,Male,No,Yes,Yes,41,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),64.26,2591.11,0,Pakistan-Synthetic
PK-00636,Female,No,No,Yes,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,86.81,3018.22,0,Pakistan-Synthetic
PK-00637,Male,No,Yes,No,23,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,53.83,1237.02,0,Pakistan-Synthetic
PK-00638,Male,No,No,No,35,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,90.94,3292.54,0,Pakistan-Synthetic
PK-00639,Male,No,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),35.83,875.19,0,Pakistan-Synthetic
PK-00640,Female,No,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,49.71,1228.82,1,Pakistan-Synthetic
PK-00641,Male,No,Yes,No,22,Yes,No,DSL,No,No,No,No,No,No,One year,No,Mailed check,68.4,1571.43,0,Pakistan-Synthetic
PK-00642,Male,No,No,Yes,40,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),33.84,1348.6,0,Pakistan-Synthetic
PK-00643,Female,No,No,Yes,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.62,113.22,1,Pakistan-Synthetic
PK-00644,Male,Yes,No,No,5,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),23.31,114.97,0,Pakistan-Synthetic
PK-00645,Male,No,No,No,22,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),85.2,1862.66,0,Pakistan-Synthetic
PK-00646,Male,No,Yes,No,44,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,104.28,4494.86,0,Pakistan-Synthetic
PK-00647,Female,No,Yes,Yes,47,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),84.56,3878.4,0,Pakistan-Synthetic
PK-00648,Male,Yes,Yes,No,60,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),94.12,5472.36,0,Pakistan-Synthetic
PK-00649,Male,No,Yes,Yes,68,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),109.05,7375.29,0,Pakistan-Synthetic
PK-00650,Male,No,No,Yes,35,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),35.58,1259.7,0,Pakistan-Synthetic
PK-00651,Male,No,Yes,No,16,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,79.21,1292.55,0,Pakistan-Synthetic
PK-00652,Male,No,Yes,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.81,487.06,0,Pakistan-Synthetic
PK-00653,Male,No,No,No,18,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,56.19,1014.62,1,Pakistan-Synthetic
PK-00654,Male,No,Yes,No,25,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),82.08,2057.82,0,Pakistan-Synthetic
PK-00655,Male,No,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),69.51,2058.68,1,Pakistan-Synthetic
PK-00656,Female,No,No,No,31,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Mailed check,63.95,2052.35,0,Pakistan-Synthetic
PK-00657,Male,No,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,60.15,367.28,1,Pakistan-Synthetic
PK-00658,Female,No,Yes,Yes,2,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,21.12,42.18,0,Pakistan-Synthetic
PK-00659,Male,No,No,No,50,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,43.26,2168.76,0,Pakistan-Synthetic
PK-00660,Female,No,No,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,50.37,1427.36,0,Pakistan-Synthetic
PK-00661,Female,No,No,No,5,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,59.76,293.25,1,Pakistan-Synthetic
PK-00662,Male,No,No,No,44,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),68.38,2960.2,1,Pakistan-Synthetic
PK-00663,Female,No,Yes,No,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),103.42,5690.09,0,Pakistan-Synthetic
PK-00664,Male,No,No,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,30.6,311.8,0,Pakistan-Synthetic
PK-00665,Male,No,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,83.16,1874.68,0,Pakistan-Synthetic
PK-00666,Male,No,No,No,38,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),57.23,2156.81,1,Pakistan-Synthetic
PK-00667,Female,No,Yes,No,28,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,84.92,2335.75,1,Pakistan-Synthetic
PK-00668,Male,No,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),26.86,1619.13,0,Pakistan-Synthetic
PK-00669,Male,No,No,No,14,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),62.19,841.96,1,Pakistan-Synthetic
PK-00670,Male,No,Yes,No,18,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,65.02,1176.25,0,Pakistan-Synthetic
PK-00671,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,47.08,45.97,0,Pakistan-Synthetic
PK-00672,Male,Yes,No,Yes,36,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),39.53,1529.21,1,Pakistan-Synthetic
PK-00673,Male,No,Yes,No,51,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),77.38,3858.37,0,Pakistan-Synthetic
PK-00674,Female,No,No,Yes,14,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,No,Electronic check,82.68,1122.71,1,Pakistan-Synthetic
PK-00675,Male,No,No,Yes,36,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,97.47,3374.92,0,Pakistan-Synthetic
PK-00676,Female,No,Yes,Yes,62,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),67.46,4059.16,0,Pakistan-Synthetic
PK-00677,Male,No,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.19,1109.24,0,Pakistan-Synthetic
PK-00678,Male,No,No,No,16,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,37.6,594.16,1,Pakistan-Synthetic
PK-00679,Female,No,Yes,Yes,57,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),58.81,3441.07,0,Pakistan-Synthetic
PK-00680,Male,No,No,No,57,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,58.54,3353.56,1,Pakistan-Synthetic
PK-00681,Female,No,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),37.47,105.58,0,Pakistan-Synthetic
PK-00682,Male,No,Yes,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,61.74,1078.79,0,Pakistan-Synthetic
PK-00683,Male,No,Yes,Yes,44,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),59.9,2542.57,0,Pakistan-Synthetic
PK-00684,Male,No,Yes,No,3,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,26.71,80.53,0,Pakistan-Synthetic
PK-00685,Female,No,No,No,6,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,34.07,211.95,0,Pakistan-Synthetic
PK-00686,Female,No,No,No,50,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),73.23,3604.79,0,Pakistan-Synthetic
PK-00687,Female,Yes,Yes,Yes,43,No,No phone service,DSL,No,No,No,No,No,Yes,Two year,Yes,Mailed check,75.07,3153.19,0,Pakistan-Synthetic
PK-00688,Female,No,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,28.21,1020.29,0,Pakistan-Synthetic
PK-00689,Female,No,Yes,Yes,19,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,38.62,729.71,0,Pakistan-Synthetic
PK-00690,Male,No,Yes,Yes,53,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),84.22,4358.75,0,Pakistan-Synthetic
PK-00691,Female,No,No,No,12,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,67.13,775.35,1,Pakistan-Synthetic
PK-00692,Male,No,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,29.86,239.4,1,Pakistan-Synthetic
PK-00693,Male,No,Yes,Yes,40,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,70.48,2903.22,0,Pakistan-Synthetic
PK-00694,Male,No,No,No,20,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,57.34,1143.88,0,Pakistan-Synthetic
PK-00695,Female,Yes,No,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),70.1,2403.25,0,Pakistan-Synthetic
PK-00696,Female,No,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Electronic check,64.76,977.49,0,Pakistan-Synthetic
PK-00697,Male,No,Yes,No,62,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,106.96,6503.36,0,Pakistan-Synthetic
PK-00698,Female,No,No,Yes,48,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),69.84,3449.21,0,Pakistan-Synthetic
PK-00699,Female,No,Yes,No,33,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Electronic check,80.19,2620.57,1,Pakistan-Synthetic
PK-00700,Male,No,No,Yes,33,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,58.69,1929.09,1,Pakistan-Synthetic
PK-00701,Male,No,Yes,No,26,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,49.63,1236.61,0,Pakistan-Synthetic
PK-00702,Female,No,No,No,23,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,33.95,787.52,1,Pakistan-Synthetic
PK-00703,Female,Yes,No,No,34,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,68.96,2385.23,0,Pakistan-Synthetic
PK-00704,Female,No,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,46.9,283.63,1,Pakistan-Synthetic
PK-00705,Female,No,Yes,No,52,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,79.36,4160.94,0,Pakistan-Synthetic
PK-00706,Male,No,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.41,402.91,1,Pakistan-Synthetic
PK-00707,Female,No,Yes,Yes,55,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),94.28,5094.55,0,Pakistan-Synthetic
PK-00708,Male,No,No,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,49.8,1082.49,0,Pakistan-Synthetic
PK-00709,Female,No,No,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),38.18,829.72,0,Pakistan-Synthetic
PK-00710,Male,Yes,Yes,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,49.65,1852.43,0,Pakistan-Synthetic
PK-00711,Male,No,Yes,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,43.42,728.81,0,Pakistan-Synthetic
PK-00712,Male,No,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,45.82,1553.23,0,Pakistan-Synthetic
PK-00713,Female,No,No,Yes,46,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Mailed check,56.29,2581.77,0,Pakistan-Synthetic
PK-00714,Female,No,No,No,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,46.0,133.9,1,Pakistan-Synthetic
PK-00715,Male,No,No,No,31,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Electronic check,50.6,1637.67,0,Pakistan-Synthetic
PK-00716,Male,No,No,No,59,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),56.37,3309.59,1,Pakistan-Synthetic
PK-00717,Male,No,Yes,Yes,48,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,79.4,3697.48,0,Pakistan-Synthetic
PK-00718,Female,No,Yes,Yes,25,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,54.35,1295.66,0,Pakistan-Synthetic
PK-00719,Female,No,Yes,Yes,13,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),75.2,974.97,1,Pakistan-Synthetic
PK-00720,Male,Yes,Yes,No,45,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,74.26,3293.04,0,Pakistan-Synthetic
PK-00721,Female,No,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,36.72,399.7,0,Pakistan-Synthetic
PK-00722,Male,No,Yes,Yes,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,55.21,2787.74,0,Pakistan-Synthetic
PK-00723,Female,No,No,No,35,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,70.46,2489.67,0,Pakistan-Synthetic
PK-00724,Female,No,Yes,No,53,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Electronic check,118.35,6235.86,0,Pakistan-Synthetic
PK-00725,Male,No,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,91.78,4793.86,0,Pakistan-Synthetic
PK-00726,Male,No,Yes,Yes,5,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Mailed check,64.22,321.47,1,Pakistan-Synthetic
PK-00727,Male,No,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),78.83,2738.07,0,Pakistan-Synthetic
PK-00728,Male,No,Yes,No,35,Yes,No,DSL,No,No,No,No,No,No,One year,No,Mailed check,28.32,966.61,0,Pakistan-Synthetic
PK-00729,Female,No,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,1086.71,1,Pakistan-Synthetic
PK-00730,Male,No,Yes,No,62,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),98.02,6082.4,0,Pakistan-Synthetic
PK-00731,Male,No,Yes,Yes,43,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),48.07,2022.09,0,Pakistan-Synthetic
PK-00732,Male,No,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,66.15,712.02,0,Pakistan-Synthetic
PK-00733,Female,No,Yes,Yes,8,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),61.78,488.31,0,Pakistan-Synthetic
PK-00734,Male,No,No,No,12,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,60.83,718.25,1,Pakistan-Synthetic
PK-00735,Female,Yes,Yes,No,43,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,No,Mailed check,80.76,3525.89,0,Pakistan-Synthetic
PK-00736,Female,No,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,45.34,312.7,1,Pakistan-Synthetic
PK-00737,Female,Yes,Yes,No,62,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Mailed check,98.17,6127.07,0,Pakistan-Synthetic
PK-00738,Male,No,No,Yes,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),50.92,759.23,0,Pakistan-Synthetic
PK-00739,Male,Yes,Yes,No,26,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),59.32,1628.72,0,Pakistan-Synthetic
PK-00740,Female,No,No,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,31.16,1604.91,0,Pakistan-Synthetic
PK-00741,Male,No,No,No,41,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),70.99,2944.87,1,Pakistan-Synthetic
PK-00742,Female,No,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,42.38,569.35,1,Pakistan-Synthetic
PK-00743,Male,No,Yes,Yes,22,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.49,477.47,0,Pakistan-Synthetic
PK-00744,Male,No,Yes,No,24,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),60.8,1423.85,0,Pakistan-Synthetic
PK-00745,Female,No,No,Yes,31,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),105.84,3185.58,0,Pakistan-Synthetic
PK-00746,Male,No,No,Yes,12,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),83.55,967.02,0,Pakistan-Synthetic
PK-00747,Male,No,No,No,31,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),88.54,2839.17,0,Pakistan-Synthetic
PK-00748,Female,No,No,Yes,38,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,23.43,900.0,1,Pakistan-Synthetic
PK-00749,Male,No,Yes,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),80.6,2449.22,0,Pakistan-Synthetic
PK-00750,Male,No,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,49.92,1301.68,0,Pakistan-Synthetic
PK-00751,Male,No,Yes,No,53,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),82.39,4397.36,0,Pakistan-Synthetic
PK-00752,Female,No,No,No,16,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,43.83,686.26,0,Pakistan-Synthetic
PK-00753,Female,No,Yes,No,51,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Two year,No,Electronic check,39.4,2052.99,1,Pakistan-Synthetic
PK-00754,Male,No,No,No,67,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,83.3,5775.34,0,Pakistan-Synthetic
PK-00755,Female,Yes,No,No,18,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),31.3,561.39,0,Pakistan-Synthetic
PK-00756,Male,No,No,Yes,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,42.78,433.75,0,Pakistan-Synthetic
PK-00757,Male,No,No,No,44,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,73.14,3061.23,1,Pakistan-Synthetic
PK-00758,Female,No,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,77.73,2041.02,1,Pakistan-Synthetic
PK-00759,Male,Yes,Yes,Yes,61,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),62.41,3880.1,0,Pakistan-Synthetic
PK-00760,Male,No,No,Yes,43,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),56.72,2442.69,1,Pakistan-Synthetic
PK-00761,Female,Yes,No,Yes,12,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,66.75,798.87,1,Pakistan-Synthetic
PK-00762,Female,No,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,43.35,256.32,0,Pakistan-Synthetic
PK-00763,Female,No,No,No,13,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.35,550.5,1,Pakistan-Synthetic
PK-00764,Female,No,No,Yes,6,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,60.79,375.78,0,Pakistan-Synthetic
