CustomerID,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,Source
IN-02052,Male,No,Yes,No,40,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,50.16,2070.08,0,India-Synthetic
IN-02053,Female,No,No,No,27,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),50.15,1315.42,0,India-Synthetic
IN-02054,Male,No,No,No,68,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.64,5837.49,0,India-Synthetic
IN-02055,Male,No,Yes,Yes,36,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,84.68,3037.87,1,India-Synthetic
IN-02056,Male,No,Yes,No,19,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,40.04,721.95,0,India-Synthetic
IN-02057,Male,No,No,No,7,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,41.78,289.22,1,India-Synthetic
IN-02058,Female,No,Yes,No,35,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,30.0,1098.63,1,India-Synthetic
IN-02059,Male,No,Yes,Yes,31,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),74.97,2297.52,0,India-Synthetic
IN-02060,Female,No,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.78,1095.87,1,India-Synthetic
IN-02061,Female,No,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,35.17,566.97,0,India-Synthetic
IN-02062,Male,No,No,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),41.36,519.95,0,India-Synthetic
IN-02063,Male,No,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,68.16,2957.09,0,India-Synthetic
IN-02064,Female,No,No,No,10,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.18,423.05,0,India-Synthetic
IN-02065,Female,No,Yes,Yes,43,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),96.4,4313.43,0,India-Synthetic
IN-02066,Female,No,Yes,No,47,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,48.73,2296.13,0,India-Synthetic
IN-02067,Male,No,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,69.13,851.27,1,India-Synthetic
IN-02068,Male,No,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),57.9,347.25,1,India-Synthetic
IN-02069,Male,No,No,No,11,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,32.73,363.15,1,India-Synthetic
IN-02070,Female,No,Yes,No,15,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,27.42,431.62,0,India-Synthetic
IN-02071,Female,No,No,No,12,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.68,1099.2,0,India-Synthetic
IN-02072,Male,No,No,No,52,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Mailed check,114.28,6219.58,0,India-Synthetic
IN-02073,Female,No,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,90.45,5957.17,1,India-Synthetic
IN-02074,Female,No,No,No,8,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),46.45,368.56,0,India-Synthetic
IN-02075,Male,Yes,No,No,32,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),36.71,1110.96,0,India-Synthetic
IN-02076,Male,No,No,Yes,41,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,69.99,2862.81,0,India-Synthetic
IN-02077,Male,No,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,61.58,2836.82,1,India-Synthetic
IN-02078,Male,No,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,52.83,758.75,1,India-Synthetic
IN-02079,Male,No,No,Yes,31,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,40.67,1222.18,0,India-Synthetic
IN-02080,Male,No,Yes,Yes,35,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,87.66,3141.15,0,India-Synthetic
IN-02081,Female,No,Yes,Yes,40,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,81.73,3326.34,0,India-Synthetic
IN-02082,Female,No,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,41.68,1243.45,0,India-Synthetic
IN-02083,Male,No,No,Yes,67,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,56.53,3901.71,0,India-Synthetic
IN-02084,Female,No,No,Yes,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,96.34,4541.56,0,India-Synthetic
IN-02085,Male,No,No,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),51.13,2060.9,1,India-Synthetic
IN-02086,Male,No,Yes,No,43,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,42.82,1854.68,1,India-Synthetic
IN-02087,Male,No,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),40.32,1275.68,0,India-Synthetic
IN-02088,Female,No,No,Yes,16,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,30.74,493.21,1,India-Synthetic
IN-02089,Male,No,No,No,31,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,76.55,2317.1,0,India-Synthetic
IN-02090,Female,No,No,Yes,34,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,51.72,1750.85,0,India-Synthetic
IN-02091,Male,No,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,66.29,1446.55,0,India-Synthetic
IN-02092,Female,No,Yes,Yes,23,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.84,1681.93,0,India-Synthetic
IN-02093,Female,No,Yes,No,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,66.79,3544.69,0,India-Synthetic
IN-02094,Female,No,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,37.13,887.25,0,India-Synthetic
IN-02095,Female,No,No,No,56,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,78.94,4566.5,0,India-Synthetic
IN-02096,Female,No,No,No,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,33.51,381.99,0,India-Synthetic
IN-02097,Female,No,Yes,Yes,20,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Mailed check,58.02,1201.46,1,India-Synthetic
IN-02098,Female,No,No,Yes,12,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),19.46,224.81,1,India-Synthetic
IN-02099,Male,No,Yes,Yes,29,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,55.1,1607.82,1,India-Synthetic
IN-02100,Female,Yes,Yes,No,51,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,70.68,3625.12,0,India-Synthetic
IN-02101,Female,No,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),30.36,925.35,0,India-Synthetic
IN-02102,Female,No,Yes,No,34,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,50.82,1666.6,1,India-Synthetic
IN-02103,Male,No,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.88,146.39,0,India-Synthetic
IN-02104,Male,Yes,Yes,Yes,35,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),79.72,2805.77,0,India-Synthetic
IN-02105,Female,No,Yes,Yes,37,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.49,1688.43,0,India-Synthetic
IN-02106,Female,No,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,69.31,279.2,1,India-Synthetic
IN-02107,Female,No,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,32.55,1005.23,0,India-Synthetic
IN-02108,Female,No,No,No,32,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,73.62,2474.23,0,India-Synthetic
IN-02109,Female,No,No,No,40,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,75.8,2955.87,0,India-Synthetic
IN-02110,Male,No,Yes,No,59,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),99.93,6037.59,0,India-Synthetic
IN-02111,Male,No,No,No,5,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,57.86,288.41,1,India-Synthetic
IN-02112,Female,No,No,Yes,42,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),115.44,4962.04,0,India-Synthetic
IN-02113,Female,No,No,No,15,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,58.75,927.39,1,India-Synthetic
IN-02114,Female,No,Yes,No,44,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,49.13,2032.46,0,India-Synthetic
IN-02115,Male,No,No,Yes,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,103.72,2916.69,0,India-Synthetic
IN-02116,Male,No,No,No,48,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),85.18,4103.84,0,India-Synthetic
IN-02117,Female,No,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.83,479.71,1,India-Synthetic
IN-02118,Female,No,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,75.89,3316.82,0,India-Synthetic
IN-02119,Male,No,No,Yes,33,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,39.01,1265.36,0,India-Synthetic
IN-02120,Female,No,No,Yes,48,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,28.09,1367.66,0,India-Synthetic
IN-02121,Female,No,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,58.82,1467.85,0,India-Synthetic
IN-02122,Female,No,Yes,No,10,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),66.94,682.53,0,India-Synthetic
IN-02123,Female,No,Yes,No,4,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,38.43,147.06,0,India-Synthetic
IN-02124,Female,No,No,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),80.48,5188.27,0,India-Synthetic
IN-02125,Male,Yes,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),91.09,6384.13,0,India-Synthetic
IN-02126,Female,No,Yes,Yes,28,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),50.75,1392.41,0,India-Synthetic
IN-02127,Female,No,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,59.05,1558.47,0,India-Synthetic
IN-02128,Female,No,Yes,No,58,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),100.67,5479.66,0,India-Synthetic
IN-02129,Male,No,No,Yes,24,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Bank transfer (automatic),69.86,1696.12,0,India-Synthetic
IN-02130,Male,No,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),47.14,605.19,0,India-Synthetic
IN-02131,Female,No,Yes,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),81.85,2782.59,0,India-Synthetic
IN-02132,Female,No,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,57.99,1957.36,0,India-Synthetic
IN-02133,Female,Yes,Yes,No,31,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Mailed check,73.04,2327.87,0,India-Synthetic
IN-02134,Female,Yes,No,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,63.36,1072.88,0,India-Synthetic
IN-02135,Male,Yes,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,22.41,1224.88,0,India-Synthetic
IN-02136,Female,No,No,No,37,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),34.76,1359.09,1,India-Synthetic
IN-02137,Male,No,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,32.19,644.05,0,India-Synthetic
IN-02138,Female,No,Yes,No,58,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.42,3112.02,0,India-Synthetic
IN-02139,Female,No,Yes,Yes,37,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),60.47,2346.04,0,India-Synthetic
IN-02140,Male,No,Yes,Yes,62,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,92.6,5782.18,0,India-Synthetic
IN-02141,Male,No,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,66.19,1076.27,1,India-Synthetic
IN-02142,Female,No,No,No,9,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),31.78,284.97,0,India-Synthetic
IN-02143,Male,No,Yes,Yes,20,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),40.63,769.43,0,India-Synthetic
IN-02144,Female,No,No,No,7,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,69.97,490.36,1,India-Synthetic
IN-02145,Male,Yes,No,Yes,26,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,34.67,940.57,0,India-Synthetic
IN-02146,Female,No,Yes,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),86.43,5294.37,0,India-Synthetic
IN-02147,Male,No,No,Yes,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,34.82,107.88,0,India-Synthetic
IN-02148,Female,No,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.91,719.2,1,India-Synthetic
IN-02149,Female,No,No,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,57.87,2867.23,1,India-Synthetic
IN-02150,Female,No,No,Yes,22,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Electronic check,32.33,714.33,0,India-Synthetic
IN-02151,Female,No,No,Yes,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,45.22,47.03,0,India-Synthetic
IN-02152,Male,No,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,39.95,1449.54,0,India-Synthetic
IN-02153,Female,No,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,38.05,536.43,1,India-Synthetic
IN-02154,Male,No,Yes,No,11,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.35,552.89,1,India-Synthetic
IN-02155,Female,No,Yes,Yes,30,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),42.65,1295.75,0,India-Synthetic
IN-02156,Female,No,Yes,Yes,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),38.82,1660.14,0,India-Synthetic
IN-02157,Male,No,Yes,No,9,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,77.79,719.72,1,India-Synthetic
IN-02158,Male,No,No,No,17,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,32.31,553.78,1,India-Synthetic
IN-02159,Male,No,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,66.2,2334.32,0,India-Synthetic
IN-02160,Male,No,No,Yes,9,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),58.13,531.54,1,India-Synthetic
IN-02161,Female,No,No,No,7,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,43.01,288.57,0,India-Synthetic
IN-02162,Male,No,No,Yes,33,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),69.92,2337.06,1,India-Synthetic
IN-02163,Female,No,No,Yes,22,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),71.72,1553.07,1,India-Synthetic
IN-02164,Female,No,No,No,33,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,61.06,2023.01,1,India-Synthetic
IN-02165,Male,No,Yes,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,36.36,690.77,0,India-Synthetic
IN-02166,Male,No,No,No,46,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),61.69,2846.08,0,India-Synthetic
IN-02167,Male,No,Yes,Yes,31,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,43.5,1358.82,1,India-Synthetic
IN-02168,Female,No,Yes,Yes,19,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.6,831.37,0,India-Synthetic
IN-02169,Male,No,Yes,No,58,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,104.71,6027.96,0,India-Synthetic
IN-02170,Female,No,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,47.68,1262.43,1,India-Synthetic
IN-02171,Male,No,Yes,Yes,33,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),76.43,2462.98,0,India-Synthetic
IN-02172,Male,No,Yes,No,35,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,102.86,3570.36,0,India-Synthetic
IN-02173,Male,No,No,No,17,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),35.39,615.1,1,India-Synthetic
IN-02174,Female,No,No,Yes,36,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,42.08,1580.17,0,India-Synthetic
IN-02175,Male,No,Yes,No,32,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,No,Electronic check,56.91,1850.2,0,India-Synthetic
IN-02176,Male,Yes,No,No,25,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Electronic check,38.6,979.93,1,India-Synthetic
IN-02177,Female,No,No,Yes,35,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,65.15,2390.12,1,India-Synthetic
IN-02178,Male,No,No,Yes,17,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,58.41,966.57,0,India-Synthetic
IN-02179,Male,No,Yes,No,18,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,42.18,798.74,0,India-Synthetic
IN-02180,Male,No,No,No,16,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,79.04,1228.01,0,India-Synthetic
IN-02181,Female,No,Yes,No,51,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,96.22,4981.54,0,India-Synthetic
IN-02182,Male,No,No,No,3,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,27.04,80.01,0,India-Synthetic
IN-02183,Male,No,Yes,No,36,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,52.88,1889.85,0,India-Synthetic
IN-02184,Female,No,Yes,No,21,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,36.6,742.34,0,India-Synthetic
IN-02185,Female,No,Yes,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),27.44,341.68,0,India-Synthetic
IN-02186,Male,No,Yes,Yes,51,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),86.85,4358.6,0,India-Synthetic
IN-02187,Male,No,No,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.44,736.7,0,India-Synthetic
IN-02188,Male,No,Yes,No,48,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),77.39,3781.39,0,India-Synthetic
IN-02189,Male,No,No,Yes,58,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.96,6882.05,0,India-Synthetic
IN-02190,Female,No,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),57.15,1326.22,0,India-Synthetic
IN-02191,Female,No,Yes,Yes,41,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,68.04,2834.72,0,India-Synthetic
IN-02192,Male,No,Yes,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,73.8,522.46,0,India-Synthetic
IN-02193,Male,No,Yes,Yes,38,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),31.75,1279.45,0,India-Synthetic
IN-02194,Female,No,No,Yes,64,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,100.06,6218.98,0,India-Synthetic
IN-02195,Male,No,Yes,Yes,34,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),47.38,1633.39,0,India-Synthetic
IN-02196,Female,No,No,Yes,47,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),54.98,2559.67,0,India-Synthetic
IN-02197,Female,No,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,67.87,2093.13,0,India-Synthetic
IN-02198,Male,No,No,No,62,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,39.93,2456.97,0,India-Synthetic
IN-02199,Female,No,Yes,No,6,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),42.78,259.92,0,India-Synthetic
IN-02200,Male,No,No,No,13,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,56.83,753.7,1,India-Synthetic
IN-02201,Male,No,Yes,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,69.87,2961.75,0,India-Synthetic
IN-02202,Male,No,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),52.3,798.92,0,India-Synthetic
IN-02203,Male,No,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,81.01,2062.2,1,India-Synthetic
IN-02204,Male,No,Yes,Yes,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,65.61,1767.12,1,India-Synthetic
IN-02205,Male,No,No,Yes,21,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Mailed check,37.34,806.72,0,India-Synthetic
IN-02206,Female,No,No,Yes,67,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,103.57,7229.49,0,India-Synthetic
IN-02207,Female,No,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,98.89,5934.42,0,India-Synthetic
IN-02208,Male,No,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,60.71,1580.94,0,India-Synthetic
IN-02209,Female,No,Yes,No,6,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,53.84,322.77,0,India-Synthetic
IN-02210,Female,No,Yes,No,14,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,30.1,430.5,0,India-Synthetic
IN-02211,Male,No,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,38.66,2149.36,0,India-Synthetic
IN-02212,Female,Yes,No,Yes,23,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,31.74,685.77,1,India-Synthetic
IN-02213,Male,No,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,63.38,313.22,0,India-Synthetic
IN-02214,Male,No,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.25,533.39,1,India-Synthetic
IN-02215,Male,No,Yes,No,19,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,57.77,1043.38,1,India-Synthetic
